transcript	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DomainType	Coverage_max	Subfamily_hits	Domains
HERVK13-int_00027	54.025595276441365	0.005830670033898127	0.3570553520658734	0.016329877146954018	0.9869712222001392	0.9908165928944205	AP | DUT | GAG | RT	0.97	HERVK13	DUT:0.97 | AP:0.59 | RT:0.37 | GAG:0.22
MER21-int_00050	16.750429792422494	0.008619918735381552	0.5303048452473328	0.016254648270017682	0.9870312381937731	0.9908165928944205	NA	NA	NA	NA
MER4-int_00886	13.220157789139868	-0.012785755642157016	0.6400924168885873	-0.019974858793527107	0.9840634283401659	0.9908165928944205	NA	NA	NA	NA
MLT-int_00040	8.925411442458959	0.01190114891820986	0.608043215700247	0.019572866880035854	0.9843841087792886	0.9908165928944205	NA	NA	NA	NA
MER51-int_00250	17.6509860786169	0.006986720979788742	0.4847876922695596	0.01441191905487541	0.9885013503474109	0.9913418714690988	NA	NA	NA	NA
MER110-int_00104	14.196064871251238	0.005583337945651182	0.5235100004288346	0.010665198259971302	0.9914905642904626	0.9927347320324544	NA	NA	NA	NA
MER41-int_00819	16.136677863175322	-0.006690767516994757	0.6499550343083605	-0.010294200619762307	0.991786561323732	0.9927347320324544	NA	NA	NA	NA
HERVK22-int_00151	25.983170606531647	0.001357655191286137	0.6905452412543001	0.0019660626272944904	0.9984313099947133	0.9984313099947133	GAG | INT	0.191	HERVK22	GAG:0.19 | INT:0.19
HERVH-int_00323	1032.1239292795194	2.532249093617345	1.0453673884259793	2.4223532526972926	NA	NA	AP | INT | RT	0.941	HERVH	AP:0.94 | RT:0.37 | INT:0.14
HERVH-int_00728	227.3060964185712	-0.1913754452776052	1.4742603414534545	-0.12981116014348631	NA	NA	AP | GAG | INT | RT	0.838	HERVH	AP:0.84 | RT:0.34 | INT:0.15 | GAG:0.13
HERVH-int_01332	62.03550297086633	2.2752157914366267	1.0441776762765094	2.1789546387832615	NA	NA	AP | GAG | INT | RT	0.412	HERVH	AP:0.41 | RT:0.21 | INT:0.16 | GAG:0.14
MER65-int_00330	122.39557679528176	6.054679199393586	2.5006183923697876	2.4212727611171747	NA	NA	NA	NA	NA	NA
MER65-int_00337	348.6486679367968	4.459214937895113	3.140299525820128	1.4199966917902629	NA	NA	NA	NA	NA	NA
